survived,pclass,sex,age,sibsp,parch,fare,embarked,sex_LE,embarked_LE
-0.7892723355548015,0.8273772438659699,male,-1.8266670451539984,2.9293180234225806,0.0,0.7640737218017698,S,1,2
-0.7892723355548015,0.8273772438659699,male,-0.6663144087405454,-0.6025119615158758,0.0,-0.793684026190567,S,1,2
1.266989801811655,-1.5661069258891576,female,1.6543908640863605,0.8102200324595066,0.0,2.0316232164746784,C,0,0
1.266989801811655,-0.3693648410115938,female,-0.003255759361429436,0.8102200324595066,0.0,0.0954164367952591,S,0,2
-0.7892723355548015,-1.5661069258891576,male,2.1102436855345026,-0.6025119615158758,0.0,1.8530605784358982,C,1,0
1.266989801811655,-1.5661069258891576,male,-0.08613809053381893,-0.6025119615158758,0.0,0.5595073378043441,S,1,2
1.266989801811655,-0.3693648410115938,female,-0.6663144087405454,-0.6025119615158758,0.0,-0.661784506956406,S,0,2
-0.7892723355548015,0.8273772438659699,male,-0.04469692494762418,-0.6025119615158758,0.0,-0.8215685615901446,C,1,0
1.266989801811655,-0.3693648410115938,female,-1.9924317074987772,0.8102200324595066,0.0,0.18090686592851163,S,0,2
-0.7892723355548015,0.8273772438659699,male,-1.4951377204644403,2.9293180234225806,0.0,1.1164164190152461,S,1,2
-0.7892723355548015,0.8273772438659699,male,-0.5834320775681558,-0.6025119615158758,0.0,-0.8215685615901446,C,1,0
1.266989801811655,-1.5661069258891576,female,0.742685221190076,-0.6025119615158758,0.0,2.0316232164746784,S,0,2
-0.7892723355548015,-1.5661069258891576,male,1.3228615393968024,0.8102200324595066,0.0,2.0316232164746784,S,1,2
-0.7892723355548015,0.8273772438659699,male,-2.075314038671167,2.9293180234225806,0.0,0.18823461699707605,S,1,2
-0.7892723355548015,-1.5661069258891576,male,-0.08613809053381893,-0.6025119615158758,0.0,0.1794803970538311,C,1,0
1.266989801811655,0.8273772438659699,male,-0.08613809053381893,0.8102200324595066,0.0,-0.42994423348178334,C,1,0
1.266989801811655,-0.3693648410115938,female,-0.003255759361429436,-0.6025119615158758,0.0,-0.661784506956406,S,0,2
-0.7892723355548015,0.8273772438659699,male,-0.8320790710853244,-0.6025119615158758,0.0,-0.776180471471456,S,1,2
1.266989801811655,0.8273772438659699,female,-0.9978437334301034,2.9293180234225806,0.0,-0.7875775669667633,S,0,2
-0.7892723355548015,0.8273772438659699,male,-0.2519027528785979,2.222952026434889,0.0,-0.7515494575463212,S,1,2
-0.7892723355548015,-0.3693648410115938,male,0.24539123415573905,-0.6025119615158758,0.0,-0.661784506956406,S,1,2
-0.7892723355548015,0.8273772438659699,female,-1.0807260646024928,2.9293180234225806,0.0,1.1164164190152461,S,0,2
-0.7892723355548015,-0.3693648410115938,male,-0.6663144087405454,-0.6025119615158758,0.0,2.0316232164746784,S,1,2
-0.7892723355548015,0.8273772438659699,male,-0.2519027528785979,0.8102200324595066,0.0,-0.46861521845428766,C,1,0
1.266989801811655,0.8273772438659699,male,0.24539123415573905,-0.6025119615158758,0.0,1.5851873103734548,S,1,2
-0.7892723355548015,0.8273772438659699,male,-0.3347850840509874,-0.6025119615158758,0.0,-0.8010117772591314,S,1,2
-0.7892723355548015,0.8273772438659699,male,-0.08613809053381893,-0.6025119615158758,0.0,-0.7890040358414437,S,1,2
-0.7892723355548015,0.8273772438659699,male,-0.08613809053381893,-0.6025119615158758,0.0,-0.7814711077429595,S,1,2
1.266989801811655,-0.3693648410115938,male,-2.199637535429751,-0.6025119615158758,0.0,0.24197145816654914,S,1,2
1.266989801811655,0.8273772438659699,female,0.07962657181096006,-0.6025119615158758,0.0,-0.5653024512203068,S,0,2
-0.7892723355548015,0.8273772438659699,male,-0.5834320775681558,-0.6025119615158758,0.0,-0.735062017642051,S,1,2
1.266989801811655,0.8273772438659699,male,-0.003255759361429436,-0.6025119615158758,0.0,-0.710636180746836,S,1,2
1.266989801811655,0.8273772438659699,female,-0.08613809053381893,-0.6025119615158758,0.0,-0.7942946721129476,Q,0,1
-0.7892723355548015,-1.5661069258891576,male,-0.08613809053381893,-0.6025119615158758,0.0,1.1261867537733323,S,1,2
1.266989801811655,-0.3693648410115938,female,-0.9978437334301034,-0.6025119615158758,0.0,-0.661784506956406,S,0,2
1.266989801811655,0.8273772438659699,female,0.3282735653281285,2.9293180234225806,0.0,-0.4004280521776055,S,0,2
-0.7892723355548015,0.8273772438659699,male,-1.0807260646024928,0.8102200324595066,0.0,0.5045492047901105,S,1,2
-0.7892723355548015,0.8273772438659699,male,-0.08613809053381893,-0.6025119615158758,0.0,-0.7814711077429595,S,1,2
1.266989801811655,-1.5661069258891576,female,-0.5005497463957664,2.9293180234225806,0.0,2.0316232164746784,S,0,2
-0.7892723355548015,0.8273772438659699,male,-0.4176674152233769,-0.6025119615158758,0.0,-0.7814711077429595,S,1,2
-0.7892723355548015,0.8273772438659699,male,-0.003255759361429436,-0.6025119615158758,0.0,-0.7814711077429595,S,1,2
-0.7892723355548015,0.8273772438659699,male,-0.7491967399129349,-0.6025119615158758,0.0,-0.7910362654711258,S,1,2
-0.7892723355548015,-1.5661069258891576,male,1.405743870569192,0.8102200324595066,0.0,1.8137740623736347,S,1,2
-0.7892723355548015,0.8273772438659699,male,-0.2519027528785979,0.8102200324595066,0.0,-0.16960389351782373,S,1,2
-0.7892723355548015,0.8273772438659699,male,2.1102436855345026,-0.6025119615158758,0.0,-0.8205524467753036,S,1,2
-0.7892723355548015,0.8273772438659699,male,-0.08613809053381893,-0.6025119615158758,0.0,-0.7814711077429595,S,1,2
-0.7892723355548015,-1.5661069258891576,male,2.1102436855345026,-0.6025119615158758,0.0,0.5181885921123986,C,1,0
1.266989801811655,-1.5661069258891576,male,-0.5005497463957664,-0.6025119615158758,0.0,1.9204319217602805,C,1,0
1.266989801811655,-0.3693648410115938,female,0.41115589650051804,-0.6025119615158758,0.0,-0.051138584576030925,S,0,2
-0.7892723355548015,-0.3693648410115938,male,0.41115589650051804,0.8102200324595066,0.0,0.0954164367952591,S,1,2
-0.7892723355548015,0.8273772438659699,female,-0.08613809053381893,-0.6025119615158758,0.0,-0.7890040358414437,S,0,2
-0.7892723355548015,0.8273772438659699,male,-0.08613809053381893,-0.6025119615158758,0.0,-0.7890040358414437,S,1,2
-0.7892723355548015,-1.5661069258891576,male,-0.6663144087405454,-0.6025119615158758,0.0,2.0316232164746784,S,1,2
-0.7892723355548015,0.8273772438659699,male,0.3282735653281285,-0.6025119615158758,0.0,-0.7519549264387818,S,1,2
-0.7892723355548015,0.8273772438659699,male,0.6598028900176865,2.222952026434889,0.0,-0.7875775669667633,S,1,2
-0.7892723355548015,0.8273772438659699,male,-0.08613809053381893,-0.6025119615158758,0.0,-0.7890040358414437,S,1,2
1.266989801811655,0.8273772438659699,female,-0.6663144087405454,-0.6025119615158758,0.0,-0.8010117772591314,S,0,2
1.266989801811655,0.8273772438659699,male,-0.08613809053381893,-0.6025119615158758,0.0,-0.7949053180353277,S,1,2
-0.7892723355548015,0.8273772438659699,male,0.742685221190076,-0.6025119615158758,0.0,-0.7890040358414437,S,1,2
1.266989801811655,0.8273772438659699,female,-0.08613809053381893,0.8102200324595066,0.0,0.005040840282963516,Q,0,1
-0.7892723355548015,-1.5661069258891576,male,1.4886262017415814,-0.6025119615158758,0.0,1.3655599553464393,S,1,2
-0.7892723355548015,0.8273772438659699,female,-1.205049561361077,0.8102200324595066,0.0,-0.46861521845428766,C,0,0
-0.7892723355548015,0.8273772438659699,male,-0.5834320775681558,-0.6025119615158758,0.0,-0.7814711077429595,S,1,2
-0.7892723355548015,0.8273772438659699,female,-0.7491967399129349,0.8102200324595066,0.0,-0.6947593867649463,S,0,2
-0.7892723355548015,0.8273772438659699,female,-0.9978437334301034,-0.6025119615158758,0.0,-0.46841492659174694,C,0,0
-0.7892723355548015,0.8273772438659699,male,-0.6663144087405454,-0.6025119615158758,0.0,-0.7875775669667633,S,1,2
-0.7892723355548015,0.8273772438659699,male,2.1102436855345026,-0.6025119615158758,0.0,-0.7961266098800885,Q,1,1
-0.7892723355548015,-0.3693648410115938,male,-0.003255759361429436,0.8102200324595066,0.0,-0.14884193215689093,S,1,2
-0.7892723355548015,-1.5661069258891576,male,-0.4176674152233769,-0.6025119615158758,0.0,2.0316232164746784,C,1,0
-0.7892723355548015,0.8273772438659699,female,-2.199637535429751,2.9293180234225806,0.0,0.35310901603977735,S,0,2
-0.7892723355548015,-0.3693648410115938,male,-0.6663144087405454,2.222952026434889,0.0,2.0316232164746784,S,1,2
-0.7892723355548015,0.8273772438659699,male,-0.08613809053381893,-0.6025119615158758,0.0,-0.7814711077429595,S,1,2
-0.7892723355548015,-0.3693648410115938,male,0.2868323997419338,0.8102200324595066,0.0,0.2942818304613415,C,1,0
1.266989801811655,-0.3693648410115938,female,0.2868323997419338,-0.6025119615158758,0.0,-0.539655322480331,S,0,2
-0.7892723355548015,-1.5661069258891576,male,2.0688025199483078,-0.6025119615158758,0.0,2.0316232164746784,S,1,2
1.266989801811655,0.8273772438659699,male,-1.4122553892920509,0.8102200324595066,0.0,-0.6255512205060441,C,1,0
-0.7892723355548015,0.8273772438659699,male,-0.08613809053381893,-0.6025119615158758,0.0,-0.7961266098800885,Q,1,1
1.266989801811655,0.8273772438659699,male,-0.4176674152233769,-0.6025119615158758,0.0,-0.8258430830468071,S,1,2
1.266989801811655,0.8273772438659699,female,-0.08613809053381893,0.8102200324595066,0.0,-0.08248670364734986,C,0,0
-0.7892723355548015,0.8273772438659699,male,1.3228615393968024,-0.6025119615158758,0.0,-0.8339866570676719,S,1,2
-0.7892723355548015,0.8273772438659699,male,0.3282735653281285,-0.6025119615158758,0.0,-0.7890040358414437,C,1,0
-0.7892723355548015,0.8273772438659699,male,-0.7491967399129349,-0.6025119615158758,0.0,-0.8303227815333896,S,1,2
-0.7892723355548015,0.8273772438659699,female,1.4886262017415814,0.8102200324595066,0.0,-0.466377811794686,S,0,2
1.266989801811655,-0.3693648410115938,female,-0.003255759361429436,0.8102200324595066,0.0,0.0954164367952591,S,0,2
-0.7892723355548015,-0.3693648410115938,male,-0.3347850840509874,-0.6025119615158758,0.0,-0.539655322480331,S,1,2
-0.7892723355548015,-0.3693648410115938,male,-0.5005497463957664,-0.6025119615158758,0.0,-0.4397145682398693,C,1,0
1.266989801811655,-1.5661069258891576,female,-0.8320790710853244,-0.6025119615158758,0.0,0.10925611598008794,S,0,2
-0.7892723355548015,-1.5661069258891576,male,0.6598028900176865,0.8102200324595066,0.0,1.4192967965159125,S,1,2
-0.7892723355548015,0.8273772438659699,male,-1.0807260646024928,-0.6025119615158758,0.0,-0.7244758599316649,S,1,2
-0.7892723355548015,-1.5661069258891576,male,-0.4176674152233769,-0.6025119615158758,0.0,2.0316232164746784,C,1,0
-0.7892723355548015,0.8273772438659699,female,-0.08613809053381893,-0.6025119615158758,0.0,-0.42994423348178334,C,0,0
1.266989801811655,0.8273772438659699,female,-0.5834320775681558,-0.6025119615158758,0.0,-0.7961266098800885,S,0,2
1.266989801811655,0.8273772438659699,female,-0.4176674152233769,0.8102200324595066,0.0,-0.4004280521776055,S,0,2
-0.7892723355548015,0.8273772438659699,male,-0.8320790710853244,-0.6025119615158758,0.0,-0.8449782836705185,Q,1,1
-0.7892723355548015,-0.3693648410115938,male,-0.9149614022577138,-0.6025119615158758,0.0,-0.612932833165976,S,1,2
-0.7892723355548015,-0.3693648410115938,male,-0.8320790710853244,0.8102200324595066,0.0,0.6205719300423816,S,1,2
1.266989801811655,0.8273772438659699,male,-0.16902042170620843,-0.6025119615158758,0.0,-0.7938892032204868,S,1,2
-0.7892723355548015,0.8273772438659699,female,-1.6609023828092193,2.222952026434889,0.0,0.5045492047901105,S,0,2
-0.7892723355548015,-0.3693648410115938,male,0.6183617244314917,-0.6025119615158758,0.0,0.0954164367952591,S,1,2
-0.7892723355548015,-0.3693648410115938,male,1.074214545879634,-0.6025119615158758,0.0,-0.539655322480331,S,1,2
-0.7892723355548015,-0.3693648410115938,male,1.8201555264311393,-0.6025119615158758,0.0,-0.5628598675307852,S,1,2
1.266989801811655,-1.5661069258891576,female,-0.5834320775681558,0.8102200324595066,0.0,2.0316232164746784,S,0,2
-0.7892723355548015,0.8273772438659699,male,2.1102436855345026,-0.6025119615158758,0.0,-0.7814711077429595,S,1,2
-0.7892723355548015,0.8273772438659699,male,0.9498910491210497,-0.6025119615158758,0.0,-0.466377811794686,S,1,2
-0.7892723355548015,0.8273772438659699,male,-0.08613809053381893,-0.6025119615158758,0.0,-0.8174992171634017,S,1,2
-0.7892723355548015,-1.5661069258891576,male,1.8201555264311393,-0.6025119615158758,0.0,1.8237495741616405,C,1,0
1.266989801811655,0.8273772438659699,female,-1.0807260646024928,-0.6025119615158758,0.0,-0.7969424328323887,Q,0,1
-0.7892723355548015,0.8273772438659699,male,0.07962657181096006,-0.6025119615158758,0.0,-0.7814711077429595,S,1,2
-0.7892723355548015,0.8273772438659699,male,-0.08613809053381893,-0.6025119615158758,0.0,-0.7515494575463212,S,1,2
-0.7892723355548015,0.8273772438659699,male,-0.08613809053381893,2.9293180234225806,0.0,2.0316232164746784,S,1,2
-0.7892723355548015,0.8273772438659699,male,1.239979208224413,-0.6025119615158758,0.0,-0.3882151337299979,S,1,2
1.266989801811655,-0.3693648410115938,female,0.908449883534855,-0.6025119615158758,0.0,-0.4053132195566485,S,0,2
-0.7892723355548015,0.8273772438659699,male,-0.2519027528785979,-0.6025119615158758,0.0,-0.7949053180353277,S,1,2
-0.7892723355548015,0.8273772438659699,male,-0.9978437334301034,-0.6025119615158758,0.0,-0.7515494575463212,S,1,2
-0.7892723355548015,0.8273772438659699,male,-2.199637535429751,2.9293180234225806,0.0,0.7640737218017698,S,1,2
1.266989801811655,0.8273772438659699,male,-1.6609023828092193,-0.6025119615158758,0.0,-0.17204647720734526,S,1,2
1.266989801811655,-1.5661069258891576,female,-0.08613809053381893,-0.6025119615158758,0.0,1.5121149767177293,S,0,2
-0.7892723355548015,0.8273772438659699,female,1.3228615393968024,0.8102200324595066,0.0,0.18823461699707605,S,0,2
-0.7892723355548015,-1.5661069258891576,male,-0.08613809053381893,-0.6025119615158758,0.0,0.09175256126097689,S,1,2
-0.7892723355548015,0.8273772438659699,male,-0.08613809053381893,-0.6025119615158758,0.0,1.5851873103734548,S,1,2
-0.7892723355548015,-1.5661069258891576,male,2.1102436855345026,-0.6025119615158758,0.0,0.4618039902234842,S,1,2
-0.7892723355548015,0.8273772438659699,male,-2.075314038671167,2.9293180234225806,0.0,0.24807791739035287,Q,1,1
1.266989801811655,0.8273772438659699,female,-2.199637535429751,0.8102200324595066,0.0,-0.6308467419449267,S,0,2
-0.7892723355548015,0.8273772438659699,male,-0.6663144087405454,-0.6025119615158758,0.0,-0.7875775669667633,S,1,2
-0.7892723355548015,-1.5661069258891576,male,2.1102436855345026,-0.6025119615158758,0.0,0.32481412658036024,C,1,0
-0.7892723355548015,0.8273772438659699,male,-0.9149614022577138,0.8102200324595066,0.0,-0.7910362654711258,S,1,2
-0.7892723355548015,0.8273772438659699,male,-0.08613809053381893,2.9293180234225806,0.0,0.06936383916282275,S,1,2
-0.7892723355548015,-1.5661069258891576,female,1.73727319525875,-0.6025119615158758,0.0,0.22792660195180042,C,0,0
-0.7892723355548015,-0.3693648410115938,male,0.07962657181096006,-0.6025119615158758,0.0,-0.539655322480331,S,1,2
-0.7892723355548015,0.8273772438659699,male,0.576920558845297,-0.6025119615158758,0.0,-1.1747270817559212,S,1,2
-0.7892723355548015,0.8273772438659699,female,-0.08613809053381893,2.9293180234225806,0.0,2.0316232164746784,S,0,2
-0.7892723355548015,-0.3693648410115938,male,-0.08613809053381893,-0.6025119615158758,0.0,-0.4395093912099495,C,1,0
-0.7892723355548015,0.8273772438659699,male,-1.6609023828092193,2.9293180234225806,0.0,0.35860482934120075,S,1,2
1.266989801811655,-0.3693648410115938,male,-2.199637535429751,2.222952026434889,0.0,0.7304881960708492,S,1,2
1.266989801811655,0.8273772438659699,female,-2.075314038671167,-0.6025119615158758,0.0,-0.09876896652170025,S,0,2
-0.7892723355548015,-1.5661069258891576,male,-0.08613809053381893,-0.6025119615158758,0.0,1.2678566077655793,S,1,2
1.266989801811655,0.8273772438659699,female,-0.08613809053381893,0.8102200324595066,0.0,-0.417526138004256,Q,0,1
1.266989801811655,-1.5661069258891576,male,1.3228615393968024,-0.6025119615158758,0.0,0.12228485737999564,S,1,2
-0.7892723355548015,0.8273772438659699,male,0.908449883534855,0.8102200324595066,0.0,-0.417526138004256,Q,1,1
-0.7892723355548015,0.8273772438659699,male,0.576920558845297,-0.6025119615158758,0.0,-0.7890040358414437,S,1,2
1.266989801811655,-0.3693648410115938,female,0.24539123415573905,-0.6025119615158758,0.0,-0.539655322480331,S,0,2
-0.7892723355548015,-0.3693648410115938,male,-0.8320790710853244,-0.6025119615158758,0.0,-0.539655322480331,S,1,2
1.266989801811655,0.8273772438659699,female,-0.8320790710853244,0.8102200324595066,0.0,-0.7910362654711258,S,0,2
1.266989801811655,-0.3693648410115938,male,-2.1581963698435565,0.8102200324595066,0.0,0.0954164367952591,S,1,2
1.266989801811655,-1.5661069258891576,female,1.239979208224413,-0.6025119615158758,0.0,0.1794803970538311,C,0,0
1.266989801811655,-1.5661069258891576,female,2.1102436855345026,-0.6025119615158758,0.0,2.0316232164746784,C,0,0
-0.7892723355548015,0.8273772438659699,male,-0.08613809053381893,-0.6025119615158758,0.0,-0.7961266098800885,Q,1,1
-0.7892723355548015,0.8273772438659699,male,1.074214545879634,-0.6025119615158758,0.0,-0.7641678448863892,S,1,2
1.266989801811655,0.8273772438659699,female,-0.08613809053381893,-0.6025119615158758,0.0,-0.7961266098800885,Q,0,1
-0.7892723355548015,-0.3693648410115938,female,-0.4176674152233769,-0.6025119615158758,0.0,-0.539655322480331,S,0,2
-0.7892723355548015,0.8273772438659699,male,-0.08613809053381893,-0.6025119615158758,0.0,-0.710636180746836,S,1,2
-0.7892723355548015,0.8273772438659699,male,-0.08613809053381893,2.9293180234225806,0.0,2.0316232164746784,S,1,2
-0.7892723355548015,0.8273772438659699,male,0.41115589650051804,-0.6025119615158758,0.0,-0.8573963791480459,S,1,2
-0.7892723355548015,0.8273772438659699,male,1.3643027049829972,-0.6025119615158758,0.0,-0.8217737386200644,C,1,0
1.266989801811655,0.8273772438659699,male,-0.9149614022577138,-0.6025119615158758,0.0,-0.7814711077429595,S,1,2
-0.7892723355548015,0.8273772438659699,female,-2.199637535429751,-0.6025119615158758,0.0,-0.6636164447235471,S,0,2
-0.7892723355548015,0.8273772438659699,male,0.24539123415573905,0.8102200324595066,0.0,-0.4004280521776055,S,1,2
1.266989801811655,0.8273772438659699,male,-0.2519027528785979,-0.6025119615158758,0.0,-0.25692626041821726,C,1,0
1.266989801811655,0.8273772438659699,female,-1.0807260646024928,-0.6025119615158758,0.0,-0.7961266098800885,Q,0,1
1.266989801811655,-1.5661069258891576,male,0.908449883534855,-0.6025119615158758,0.0,0.33967480574740916,C,1,0
-0.7892723355548015,0.8273772438659699,male,-0.4176674152233769,-0.6025119615158758,0.0,-0.8303227815333896,S,1,2
1.266989801811655,-0.3693648410115938,female,0.4940382276729075,-0.6025119615158758,0.0,-0.14884193215689093,S,0,2
-0.7892723355548015,0.8273772438659699,male,-0.5834320775681558,-0.6025119615158758,0.0,-0.8205524467753036,S,1,2
-0.7892723355548015,-0.3693648410115938,male,0.07962657181096006,-0.6025119615158758,0.0,-0.539655322480331,S,1,2
-0.7892723355548015,0.8273772438659699,male,-0.08613809053381893,0.8102200324595066,0.0,-0.7961266098800885,Q,1,1
1.266989801811655,-1.5661069258891576,female,0.16250890298334955,0.8102200324595066,0.0,2.0316232164746784,C,0,0
1.266989801811655,0.8273772438659699,female,-0.16902042170620843,-0.6025119615158758,0.0,-0.7875775669667633,S,0,2
-0.7892723355548015,-0.3693648410115938,male,1.074214545879634,0.8102200324595066,0.0,0.1442681105856891,S,1,2
1.266989801811655,-1.5661069258891576,female,0.24539123415573905,-0.6025119615158758,0.0,2.0316232164746784,C,0,0
-0.7892723355548015,-0.3693648410115938,male,0.07962657181096006,-0.6025119615158758,0.0,-0.661784506956406,S,1,2
1.266989801811655,0.8273772438659699,male,-1.0807260646024928,-0.6025119615158758,0.0,-0.7814711077429595,S,1,2
-0.7892723355548015,-0.3693648410115938,male,-0.16902042170620843,-0.6025119615158758,0.0,-0.539655322480331,S,1,2
-0.7892723355548015,0.8273772438659699,male,1.8201555264311393,-0.6025119615158758,0.0,-0.7814711077429595,S,1,2
-0.7892723355548015,0.8273772438659699,male,-0.08613809053381893,-0.6025119615158758,0.0,-0.7890040358414437,S,1,2
1.266989801811655,-1.5661069258891576,male,0.742685221190076,0.8102200324595066,0.0,2.0316232164746784,S,1,2
-0.7892723355548015,0.8273772438659699,male,-0.5834320775681558,-0.6025119615158758,0.0,-0.7179639318154005,S,1,2
1.266989801811655,-0.3693648410115938,male,-0.8320790710853244,-0.6025119615158758,0.0,-0.661784506956406,S,1,2
-0.7892723355548015,0.8273772438659699,male,-0.7077555743267401,-0.6025119615158758,0.0,-0.8205524467753036,S,1,2
-0.7892723355548015,-0.3693648410115938,male,-0.9149614022577138,-0.6025119615158758,0.0,-0.539655322480331,S,1,2
-0.7892723355548015,0.8273772438659699,female,-0.08613809053381893,2.9293180234225806,0.0,0.06936383916282275,S,0,2
1.266989801811655,-1.5661069258891576,female,0.4940382276729075,0.8102200324595066,0.0,2.0316232164746784,S,0,2
-0.7892723355548015,0.8273772438659699,male,-0.003255759361429436,-0.6025119615158758,0.0,-0.7949053180353277,S,1,2
-0.7892723355548015,-0.3693648410115938,male,2.1102436855345026,-0.6025119615158758,0.0,-0.515229485585116,S,1,2
1.266989801811655,0.8273772438659699,female,-1.9924317074987772,2.9293180234225806,0.0,0.35860482934120075,S,0,2
